,Classifier,FeatureExtractor,acc,avgprec,classifierfamily,log_loss,precisionscore,recallscore
872,RandomForestClassifier_1,VGG16,0.911419887104,0.95541564378,RandomForestClassifier,0.43153659126,0.911419887104,0.911419887104
143,RandomForestClassifier_1,VGG19,0.909683022145,0.945972831911,RandomForestClassifier,0.433038227528,0.909683022145,0.909683022145
899,RandomForestClassifier_1,VGG19,0.909248805905,0.952254354238,RandomForestClassifier,0.435214990259,0.909248805905,0.909248805905
883,RandomForestClassifier_1,ResNet50,0.910985670864,0.96246979807,RandomForestClassifier,0.437139256082,0.910985670864,0.910985670864
142,RandomForestClassifier_0,VGG19,0.907077724707,0.945844723847,RandomForestClassifier,0.438476134676,0.907077724707,0.907077724707
882,RandomForestClassifier_0,ResNet50,0.910117238385,0.962160249012,RandomForestClassifier,0.439053438824,0.910117238385,0.910117238385
898,RandomForestClassifier_0,VGG19,0.904472427269,0.957247660854,RandomForestClassifier,0.439516502291,0.904472427269,0.904472427269
235,RandomForestClassifier_1,ResNet50,0.907511940947,0.954724802625,RandomForestClassifier,0.44338582175,0.907511940947,0.907511940947
739,RandomForestClassifier_1,ResNet50,0.910117238385,0.956900551896,RandomForestClassifier,0.443515037057,0.910117238385,0.910117238385
126,RandomForestClassifier_0,ResNet50,0.906209292228,0.947880051175,RandomForestClassifier,0.443910665108,0.906209292228,0.906209292228
80,RandomForestClassifier_1,VGG16,0.903603994789,0.950748088112,RandomForestClassifier,0.444955145104,0.903603994789,0.903603994789
754,RandomForestClassifier_0,VGG19,0.901432913591,0.951733635593,RandomForestClassifier,0.445028548078,0.901432913591,0.901432913591
127,RandomForestClassifier_1,ResNet50,0.907077724707,0.943226271123,RandomForestClassifier,0.445487688722,0.907077724707,0.907077724707
719,RandomForestClassifier_1,VGG19,0.907077724707,0.940849335335,RandomForestClassifier,0.445694040786,0.907077724707,0.907077724707
738,RandomForestClassifier_0,ResNet50,0.906209292228,0.956923016362,RandomForestClassifier,0.445924407608,0.906209292228,0.906209292228
718,RandomForestClassifier_0,VGG19,0.907077724707,0.946274641374,RandomForestClassifier,0.446780239109,0.907077724707,0.907077724707
234,RandomForestClassifier_0,ResNet50,0.904906643508,0.953447533991,RandomForestClassifier,0.446877182181,0.904906643508,0.904906643508
250,RandomForestClassifier_0,VGG19,0.900130264872,0.944691050606,RandomForestClassifier,0.44696216716,0.900130264872,0.900130264872
116,RandomForestClassifier_1,VGG16,0.914025184542,0.943061731981,RandomForestClassifier,0.44717963922,0.914025184542,0.914025184542
702,RandomForestClassifier_0,ResNet50,0.909683022145,0.952612318541,RandomForestClassifier,0.448999792506,0.909683022145,0.909683022145
631,RandomForestClassifier_1,ResNet50,0.899696048632,0.95135364755,RandomForestClassifier,0.449104589973,0.899696048632,0.899696048632
523,RandomForestClassifier_1,ResNet50,0.904472427269,0.950054592192,RandomForestClassifier,0.449246164578,0.904472427269,0.904472427269
703,RandomForestClassifier_1,ResNet50,0.909683022145,0.947825872602,RandomForestClassifier,0.449338691742,0.909683022145,0.909683022145
522,RandomForestClassifier_0,ResNet50,0.905340859748,0.951688157681,RandomForestClassifier,0.449643246169,0.905340859748,0.905340859748
630,RandomForestClassifier_0,ResNet50,0.898827616153,0.949723333423,RandomForestClassifier,0.451411772343,0.898827616153,0.898827616153
692,RandomForestClassifier_1,VGG16,0.912722535823,0.941694132113,RandomForestClassifier,0.451679857502,0.912722535823,0.912722535823
307,RandomForestClassifier_1,ResNet50,0.90230134607,0.961762717843,RandomForestClassifier,0.452093271715,0.90230134607,0.90230134607
647,RandomForestClassifier_1,VGG19,0.899696048632,0.938541896442,RandomForestClassifier,0.452765975085,0.899696048632,0.899696048632
179,RandomForestClassifier_1,VGG19,0.895353886235,0.943703982923,RandomForestClassifier,0.45293817303,0.895353886235,0.895353886235
323,RandomForestClassifier_1,VGG19,0.900130264872,0.950405961427,RandomForestClassifier,0.453101566659,0.900130264872,0.900130264872
271,RandomForestClassifier_1,ResNet50,0.900998697351,0.93901496954,RandomForestClassifier,0.453268005614,0.900998697351,0.900998697351
847,RandomForestClassifier_1,ResNet50,0.898827616153,0.95398753225,RandomForestClassifier,0.453634654075,0.898827616153,0.898827616153
306,RandomForestClassifier_0,ResNet50,0.897959183673,0.95967186187,RandomForestClassifier,0.453860436876,0.897959183673,0.897959183673
91,RandomForestClassifier_1,ResNet50,0.900564481112,0.956478595529,RandomForestClassifier,0.454042312731,0.900564481112,0.900564481112
559,RandomForestClassifier_1,ResNet50,0.901867129831,0.949676628517,RandomForestClassifier,0.454195537893,0.901867129831,0.901867129831
574,RandomForestClassifier_0,VGG19,0.900130264872,0.941132179057,RandomForestClassifier,0.454200781066,0.900130264872,0.900130264872
846,RandomForestClassifier_0,ResNet50,0.898393399913,0.956020683366,RandomForestClassifier,0.454592178059,0.898393399913,0.898393399913
224,RandomForestClassifier_1,VGG16,0.907946157186,0.946069925614,RandomForestClassifier,0.454634963315,0.907946157186,0.907946157186
538,RandomForestClassifier_0,VGG19,0.900998697351,0.940376712209,RandomForestClassifier,0.455223686947,0.900998697351,0.900998697351
558,RandomForestClassifier_0,ResNet50,0.897524967434,0.950737540571,RandomForestClassifier,0.455314489687,0.897524967434,0.897524967434
90,RandomForestClassifier_0,ResNet50,0.901432913591,0.956903904698,RandomForestClassifier,0.45535497972,0.901432913591,0.901432913591
728,RandomForestClassifier_1,VGG16,0.909683022145,0.945202901617,RandomForestClassifier,0.455425868075,0.909683022145,0.909683022145
199,RandomForestClassifier_1,ResNet50,0.901432913591,0.943274356017,RandomForestClassifier,0.45575873812,0.901432913591,0.901432913591
487,RandomForestClassifier_1,ResNet50,0.901432913591,0.947340053648,RandomForestClassifier,0.455777863791,0.901432913591,0.901432913591
270,RandomForestClassifier_0,ResNet50,0.896656534954,0.940346829504,RandomForestClassifier,0.455855020011,0.896656534954,0.896656534954
646,RandomForestClassifier_0,VGG19,0.899261832393,0.940270801048,RandomForestClassifier,0.455991284864,0.899261832393,0.899261832393
486,RandomForestClassifier_0,ResNet50,0.904038211029,0.949678279535,RandomForestClassifier,0.45599553393,0.904038211029,0.904038211029
251,RandomForestClassifier_1,VGG19,0.906209292228,0.943407739069,RandomForestClassifier,0.456427728745,0.906209292228,0.906209292228
620,RandomForestClassifier_1,VGG16,0.904038211029,0.942196776589,RandomForestClassifier,0.456989368409,0.904038211029,0.904038211029
107,RandomForestClassifier_1,VGG19,0.896656534954,0.942827316352,RandomForestClassifier,0.457059534144,0.896656534954,0.896656534954
106,RandomForestClassifier_0,VGG19,0.896656534954,0.946159273769,RandomForestClassifier,0.457215215393,0.896656534954,0.896656534954
502,RandomForestClassifier_0,VGG19,0.899696048632,0.944262705121,RandomForestClassifier,0.457495095368,0.899696048632,0.899696048632
755,RandomForestClassifier_1,VGG19,0.903603994789,0.944748718663,RandomForestClassifier,0.45781362807,0.903603994789,0.903603994789
512,RandomForestClassifier_1,VGG16,0.904906643508,0.941940611326,RandomForestClassifier,0.457945277688,0.904906643508,0.904906643508
163,RandomForestClassifier_1,ResNet50,0.899261832393,0.945197914733,RandomForestClassifier,0.458620171304,0.899261832393,0.899261832393
595,RandomForestClassifier_1,ResNet50,0.898827616153,0.94542281948,RandomForestClassifier,0.45899511046,0.898827616153,0.898827616153
862,RandomForestClassifier_0,VGG19,0.893617021277,0.947644912297,RandomForestClassifier,0.459288182404,0.893617021277,0.893617021277
198,RandomForestClassifier_0,ResNet50,0.896656534954,0.943495057252,RandomForestClassifier,0.459295335321,0.896656534954,0.896656534954
430,RandomForestClassifier_0,VGG19,0.896222318715,0.949097544334,RandomForestClassifier,0.459437813451,0.896222318715,0.896222318715
594,RandomForestClassifier_0,ResNet50,0.896656534954,0.943554595065,RandomForestClassifier,0.459778743285,0.896656534954,0.896656534954
152,RandomForestClassifier_1,VGG16,0.898827616153,0.948847428071,RandomForestClassifier,0.459823756794,0.898827616153,0.898827616153
656,RandomForestClassifier_1,VGG16,0.895788102475,0.943483619127,RandomForestClassifier,0.459855985444,0.895788102475,0.895788102475
162,RandomForestClassifier_0,ResNet50,0.895788102475,0.948673749047,RandomForestClassifier,0.460385098309,0.895788102475,0.895788102475
476,RandomForestClassifier_1,VGG16,0.907511940947,0.942777155629,RandomForestClassifier,0.460802151654,0.907511940947,0.907511940947
342,RandomForestClassifier_0,ResNet50,0.893617021277,0.94542981917,RandomForestClassifier,0.461066546905,0.893617021277,0.893617021277
414,RandomForestClassifier_0,ResNet50,0.897959183673,0.954417841205,RandomForestClassifier,0.461726387401,0.897959183673,0.897959183673
343,RandomForestClassifier_1,ResNet50,0.896222318715,0.941745231248,RandomForestClassifier,0.461761227508,0.896222318715,0.896222318715
415,RandomForestClassifier_1,ResNet50,0.898827616153,0.952006691552,RandomForestClassifier,0.462336954704,0.898827616153,0.898827616153
682,RandomForestClassifier_0,VGG19,0.891445940078,0.944428941497,RandomForestClassifier,0.462405880383,0.891445940078,0.891445940078
575,RandomForestClassifier_1,VGG19,0.90273556231,0.941835719183,RandomForestClassifier,0.462466611249,0.90273556231,0.90273556231
810,RandomForestClassifier_0,ResNet50,0.897959183673,0.945733268858,RandomForestClassifier,0.462523114336,0.897959183673,0.897959183673
451,RandomForestClassifier_1,ResNet50,0.90230134607,0.947399957368,RandomForestClassifier,0.462591911686,0.90230134607,0.90230134607
610,RandomForestClassifier_0,VGG19,0.894485453756,0.936338554552,RandomForestClassifier,0.46320498869,0.894485453756,0.894485453756
811,RandomForestClassifier_1,ResNet50,0.901432913591,0.943393426999,RandomForestClassifier,0.463424218873,0.901432913591,0.901432913591
548,RandomForestClassifier_1,VGG16,0.903603994789,0.938529124583,RandomForestClassifier,0.463912976491,0.903603994789,0.903603994789
368,RandomForestClassifier_1,VGG16,0.896222318715,0.941938797254,RandomForestClassifier,0.463932925508,0.896222318715,0.896222318715
826,RandomForestClassifier_0,VGG19,0.895353886235,0.937416512597,RandomForestClassifier,0.463963662969,0.895353886235,0.895353886235
450,RandomForestClassifier_0,ResNet50,0.899261832393,0.948823813444,RandomForestClassifier,0.464046103016,0.899261832393,0.899261832393
683,RandomForestClassifier_1,VGG19,0.894051237516,0.942440160807,RandomForestClassifier,0.464168014561,0.894051237516,0.894051237516
287,RandomForestClassifier_1,VGG19,0.895788102475,0.932900704495,RandomForestClassifier,0.464609069493,0.895788102475,0.895788102475
539,RandomForestClassifier_1,VGG19,0.903603994789,0.938149913261,RandomForestClassifier,0.4648569786,0.903603994789,0.903603994789
503,RandomForestClassifier_1,VGG19,0.900130264872,0.945316829309,RandomForestClassifier,0.465124163019,0.900130264872,0.900130264872
54,RandomForestClassifier_0,ResNet50,0.88884064264,0.942640596751,RandomForestClassifier,0.465152038714,0.88884064264,0.88884064264
358,RandomForestClassifier_0,VGG19,0.886235345202,0.938929782508,RandomForestClassifier,0.465188267374,0.886235345202,0.886235345202
215,RandomForestClassifier_1,VGG19,0.898393399913,0.936258356669,RandomForestClassifier,0.465733634369,0.898393399913,0.898393399913
55,RandomForestClassifier_1,ResNet50,0.893182805037,0.941010888637,RandomForestClassifier,0.465787841455,0.893182805037,0.893182805037
70,RandomForestClassifier_0,VGG19,0.889709075119,0.942486722863,RandomForestClassifier,0.465801983975,0.889709075119,0.889709075119
791,RandomForestClassifier_1,VGG19,0.894919669996,0.942231678845,RandomForestClassifier,0.465860678961,0.894919669996,0.894919669996
584,RandomForestClassifier_1,VGG16,0.90316977855,0.938880664563,RandomForestClassifier,0.465868626525,0.90316977855,0.90316977855
775,RandomForestClassifier_1,ResNet50,0.899696048632,0.946162212264,RandomForestClassifier,0.467319293002,0.899696048632,0.899696048632
322,RandomForestClassifier_0,VGG19,0.895788102475,0.954183035295,RandomForestClassifier,0.468351750635,0.895788102475,0.895788102475
666,RandomForestClassifier_0,ResNet50,0.891445940078,0.947197671739,RandomForestClassifier,0.468503536809,0.891445940078,0.891445940078
774,RandomForestClassifier_0,ResNet50,0.896656534954,0.949038472029,RandomForestClassifier,0.468539918077,0.896656534954,0.896656534954
214,RandomForestClassifier_0,VGG19,0.900564481112,0.940795940875,RandomForestClassifier,0.468899913756,0.900564481112,0.900564481112
863,RandomForestClassifier_1,VGG19,0.897959183673,0.945128542456,RandomForestClassifier,0.468981540773,0.897959183673,0.897959183673
286,RandomForestClassifier_0,VGG19,0.897090751194,0.931150456145,RandomForestClassifier,0.469104143195,0.897090751194,0.897090751194
178,RandomForestClassifier_0,VGG19,0.894051237516,0.948103320899,RandomForestClassifier,0.469426580471,0.894051237516,0.894051237516
667,RandomForestClassifier_1,ResNet50,0.891445940078,0.944113460063,RandomForestClassifier,0.469720235142,0.891445940078,0.891445940078
378,RandomForestClassifier_0,ResNet50,0.892314372558,0.94750906807,RandomForestClassifier,0.471113848944,0.892314372558,0.892314372558
431,RandomForestClassifier_1,VGG19,0.897959183673,0.947637241993,RandomForestClassifier,0.471497839444,0.897959183673,0.897959183673
379,RandomForestClassifier_1,ResNet50,0.893617021277,0.944777358327,RandomForestClassifier,0.471977330435,0.893617021277,0.893617021277
332,RandomForestClassifier_1,VGG16,0.899261832393,0.934139317936,RandomForestClassifier,0.472200635218,0.899261832393,0.899261832393
827,RandomForestClassifier_1,VGG19,0.897524967434,0.93368724557,RandomForestClassifier,0.47232227154,0.897524967434,0.897524967434
836,RandomForestClassifier_1,VGG16,0.90230134607,0.946350584103,RandomForestClassifier,0.473021985173,0.90230134607,0.90230134607
296,RandomForestClassifier_1,VGG16,0.901867129831,0.952420755069,RandomForestClassifier,0.473075487842,0.901867129831,0.901867129831
71,RandomForestClassifier_1,VGG19,0.891880156318,0.940298173791,RandomForestClassifier,0.473639744483,0.891880156318,0.891880156318
611,RandomForestClassifier_1,VGG19,0.897959183673,0.937147341534,RandomForestClassifier,0.473791593765,0.897959183673,0.897959183673
394,RandomForestClassifier_0,VGG19,0.891880156318,0.93942709946,RandomForestClassifier,0.474046457749,0.891880156318,0.891880156318
467,RandomForestClassifier_1,VGG19,0.892314372558,0.941303306898,RandomForestClassifier,0.474391847916,0.892314372558,0.892314372558
466,RandomForestClassifier_0,VGG19,0.894485453756,0.944839498485,RandomForestClassifier,0.475528516942,0.894485453756,0.894485453756
404,RandomForestClassifier_1,VGG16,0.904472427269,0.947219771157,RandomForestClassifier,0.477035787453,0.904472427269,0.904472427269
800,RandomForestClassifier_1,VGG16,0.903603994789,0.939903454467,RandomForestClassifier,0.477187934252,0.903603994789,0.903603994789
790,RandomForestClassifier_0,VGG19,0.892748588797,0.947497987071,RandomForestClassifier,0.478007771651,0.892748588797,0.892748588797
764,RandomForestClassifier_1,VGG16,0.896222318715,0.948836853705,RandomForestClassifier,0.478534962617,0.896222318715,0.896222318715
359,RandomForestClassifier_1,VGG19,0.890143291359,0.931225546221,RandomForestClassifier,0.479116695882,0.890143291359,0.890143291359
395,RandomForestClassifier_1,VGG19,0.891011723838,0.935031437003,RandomForestClassifier,0.488887783393,0.891011723838,0.891011723838
44,RandomForestClassifier_1,VGG16,0.893617021277,0.934554535864,RandomForestClassifier,0.490484457757,0.893617021277,0.893617021277
188,RandomForestClassifier_1,VGG16,0.906209292228,0.939868543533,RandomForestClassifier,0.49087100514,0.906209292228,0.906209292228
260,RandomForestClassifier_1,VGG16,0.906209292228,0.92524216377,RandomForestClassifier,0.49192155956,0.906209292228,0.906209292228
440,RandomForestClassifier_1,VGG16,0.901432913591,0.944016311496,RandomForestClassifier,0.492099444494,0.901432913591,0.901432913591
115,RandomForestClassifier_0,VGG16,0.807207989579,0.918656650981,RandomForestClassifier,0.711629390155,0.807207989579,0.807207989579
871,RandomForestClassifier_0,VGG16,0.792444637429,0.93405688852,RandomForestClassifier,0.716630553379,0.792444637429,0.792444637429
223,RandomForestClassifier_0,VGG16,0.794181502388,0.920975953455,RandomForestClassifier,0.720244549832,0.794181502388,0.794181502388
691,RandomForestClassifier_0,VGG16,0.797655232306,0.918027835737,RandomForestClassifier,0.721960704236,0.797655232306,0.797655232306
727,RandomForestClassifier_0,VGG16,0.793313069909,0.923619133383,RandomForestClassifier,0.723038248579,0.793313069909,0.793313069909
619,RandomForestClassifier_0,VGG16,0.790273556231,0.91298766837,RandomForestClassifier,0.72464402989,0.790273556231,0.790273556231
835,RandomForestClassifier_0,VGG16,0.795484151107,0.922014744191,RandomForestClassifier,0.726512485226,0.795484151107,0.795484151107
547,RandomForestClassifier_0,VGG16,0.793313069909,0.91571227434,RandomForestClassifier,0.726889307915,0.793313069909,0.793313069909
511,RandomForestClassifier_0,VGG16,0.798089448545,0.917245953976,RandomForestClassifier,0.727269275808,0.798089448545,0.798089448545
79,RandomForestClassifier_0,VGG16,0.783760312636,0.927797174681,RandomForestClassifier,0.73155895169,0.783760312636,0.783760312636
799,RandomForestClassifier_0,VGG16,0.793313069909,0.91160482596,RandomForestClassifier,0.732952797396,0.793313069909,0.793313069909
187,RandomForestClassifier_0,VGG16,0.796786799826,0.91004209063,RandomForestClassifier,0.733107354818,0.796786799826,0.796786799826
655,RandomForestClassifier_0,VGG16,0.787234042553,0.918155593473,RandomForestClassifier,0.733754945381,0.787234042553,0.787234042553
295,RandomForestClassifier_0,VGG16,0.786799826314,0.930820643579,RandomForestClassifier,0.735263182701,0.786799826314,0.786799826314
151,RandomForestClassifier_0,VGG16,0.782023447677,0.917638470965,RandomForestClassifier,0.735386597321,0.782023447677,0.782023447677
439,RandomForestClassifier_0,VGG16,0.785062961355,0.913946810263,RandomForestClassifier,0.735405829614,0.785062961355,0.785062961355
867,LogisticRegression_1,VGG16,0.761615284412,0.797244500005,LogisticRegression,0.736172746001,0.761615284412,0.761615284412
259,RandomForestClassifier_0,VGG16,0.786365610074,0.895949089471,RandomForestClassifier,0.736655797525,0.786365610074,0.786365610074
763,RandomForestClassifier_0,VGG16,0.780286582718,0.923837301698,RandomForestClassifier,0.73787893168,0.780286582718,0.780286582718
403,RandomForestClassifier_0,VGG16,0.786365610074,0.925232051485,RandomForestClassifier,0.738699576008,0.786365610074,0.786365610074
475,RandomForestClassifier_0,VGG16,0.785931393834,0.911148426878,RandomForestClassifier,0.740120850375,0.785931393834,0.785931393834
507,LogisticRegression_1,VGG16,0.768128528007,0.792852313318,LogisticRegression,0.741649595359,0.768128528007,0.768128528007
367,RandomForestClassifier_0,VGG16,0.784194528875,0.913885969507,RandomForestClassifier,0.743929410445,0.784194528875,0.784194528875
583,RandomForestClassifier_0,VGG16,0.784194528875,0.908445416711,RandomForestClassifier,0.746070964477,0.784194528875,0.784194528875
331,RandomForestClassifier_0,VGG16,0.77811550152,0.904419351173,RandomForestClassifier,0.746387418746,0.77811550152,0.77811550152
543,LogisticRegression_1,VGG16,0.76335214937,0.782304040368,LogisticRegression,0.751155015025,0.76335214937,0.76335214937
43,RandomForestClassifier_0,VGG16,0.778983933999,0.906254472962,RandomForestClassifier,0.751310541714,0.778983933999,0.778983933999
687,LogisticRegression_1,VGG16,0.762917933131,0.783479391683,LogisticRegression,0.752867559549,0.762917933131,0.762917933131
831,LogisticRegression_1,VGG16,0.761181068172,0.775990282352,LogisticRegression,0.753514793865,0.761181068172,0.761181068172
111,LogisticRegression_1,VGG16,0.765523230569,0.779070413403,LogisticRegression,0.754923501247,0.765523230569,0.765523230569
723,LogisticRegression_1,VGG16,0.759009986974,0.780920405623,LogisticRegression,0.755536585663,0.759009986974,0.759009986974
75,LogisticRegression_1,VGG16,0.762049500651,0.79519417351,LogisticRegression,0.761908796039,0.762049500651,0.762049500651
242,LogisticRegression_1,ResNet50,0.742075553626,0.778902910729,LogisticRegression,0.763423703756,0.742075553626,0.742075553626
557,RandomForestClassifier_1,InceptionV3,0.795484151107,0.791632273465,RandomForestClassifier,0.765770937208,0.795484151107,0.795484151107
890,LogisticRegression_1,ResNet50,0.732088580113,0.783510118108,LogisticRegression,0.767539275601,0.732088580113,0.732088580113
98,LogisticRegression_1,ResNet50,0.728180633956,0.77418107921,LogisticRegression,0.768119049343,0.728180633956,0.728180633956
795,LogisticRegression_1,VGG16,0.762483716891,0.772493375242,LogisticRegression,0.771528711868,0.762483716891,0.762483716891
737,RandomForestClassifier_1,InceptionV3,0.79157620495,0.805919102847,RandomForestClassifier,0.771914523634,0.79157620495,0.79157620495
219,LogisticRegression_1,VGG16,0.761181068172,0.800567430248,LogisticRegression,0.772801745883,0.761181068172,0.761181068172
134,LogisticRegression_1,ResNet50,0.739904472427,0.750342128937,LogisticRegression,0.773261628246,0.739904472427,0.739904472427
399,LogisticRegression_1,VGG16,0.757273122015,0.797745050096,LogisticRegression,0.777574000722,0.757273122015,0.757273122015
435,LogisticRegression_1,VGG16,0.758575770734,0.769136333097,LogisticRegression,0.777830853824,0.758575770734,0.758575770734
534,LogisticRegression_1,VGG19,0.746417716023,0.771075369629,LogisticRegression,0.778457957833,0.746417716023,0.746417716023
291,LogisticRegression_1,VGG16,0.755970473296,0.782377828807,LogisticRegression,0.779160853357,0.755970473296,0.755970473296
710,LogisticRegression_1,ResNet50,0.739470256188,0.765542504175,LogisticRegression,0.780200751187,0.739470256188,0.739470256188
701,RandomForestClassifier_1,InceptionV3,0.790707772471,0.800059082386,RandomForestClassifier,0.781169006356,0.790707772471,0.790707772471
485,RandomForestClassifier_1,InceptionV3,0.794181502388,0.790423160459,RandomForestClassifier,0.781629689588,0.794181502388,0.794181502388
246,LogisticRegression_1,VGG19,0.752496743378,0.783155079899,LogisticRegression,0.782545951917,0.752496743378,0.752496743378
138,LogisticRegression_1,VGG19,0.748154580981,0.766945227842,LogisticRegression,0.783131986331,0.748154580981,0.748154580981
125,RandomForestClassifier_1,InceptionV3,0.788970907512,0.788002571237,RandomForestClassifier,0.785293006685,0.788970907512,0.788970907512
530,LogisticRegression_1,ResNet50,0.73556231003,0.759171726768,LogisticRegression,0.786289427715,0.73556231003,0.73556231003
759,LogisticRegression_1,VGG16,0.750759878419,0.783637057049,LogisticRegression,0.787020695953,0.750759878419,0.750759878419
147,LogisticRegression_1,VGG16,0.75032566218,0.78844573735,LogisticRegression,0.787276863756,0.75032566218,0.75032566218
615,LogisticRegression_1,VGG16,0.757707338254,0.78882722521,LogisticRegression,0.787445627723,0.757707338254,0.757707338254
651,LogisticRegression_1,VGG16,0.76378636561,0.775803126671,LogisticRegression,0.787869504551,0.76378636561,0.76378636561
174,LogisticRegression_1,VGG19,0.740338688667,0.784195046326,LogisticRegression,0.788999996828,0.740338688667,0.740338688667
197,RandomForestClassifier_1,InceptionV3,0.79201042119,0.784534655889,RandomForestClassifier,0.789589838971,0.79201042119,0.79201042119
39,LogisticRegression_1,VGG16,0.744246634824,0.773387797273,LogisticRegression,0.789812641714,0.744246634824,0.744246634824
786,LogisticRegression_1,VGG19,0.740772904907,0.773581773997,LogisticRegression,0.79061693876,0.740772904907,0.740772904907
881,RandomForestClassifier_1,InceptionV3,0.786365610074,0.794291253494,RandomForestClassifier,0.792185300672,0.786365610074,0.786365610074
471,LogisticRegression_1,VGG16,0.764654798089,0.77627466713,LogisticRegression,0.792845203468,0.764654798089,0.764654798089
736,RandomForestClassifier_0,InceptionV3,0.788102475033,0.807109616075,RandomForestClassifier,0.793657265758,0.788102475033,0.788102475033
233,RandomForestClassifier_1,InceptionV3,0.77724706904,0.784593810951,RandomForestClassifier,0.793766130547,0.77724706904,0.77724706904
894,LogisticRegression_1,VGG19,0.74989144594,0.772909579528,LogisticRegression,0.794117132306,0.74989144594,0.74989144594
413,RandomForestClassifier_1,InceptionV3,0.782023447677,0.798874397384,RandomForestClassifier,0.794254283896,0.782023447677,0.782023447677
579,LogisticRegression_1,VGG16,0.757707338254,0.775011474752,LogisticRegression,0.794877545667,0.757707338254,0.757707338254
556,RandomForestClassifier_0,InceptionV3,0.79201042119,0.794017117829,RandomForestClassifier,0.795241699875,0.79201042119,0.79201042119
700,RandomForestClassifier_0,InceptionV3,0.783326096396,0.800568397116,RandomForestClassifier,0.796301062781,0.783326096396,0.783326096396
746,LogisticRegression_1,ResNet50,0.744246634824,0.783324099584,LogisticRegression,0.79631181885,0.744246634824,0.744246634824
854,LogisticRegression_1,ResNet50,0.740338688667,0.768095425373,LogisticRegression,0.797721624093,0.740338688667,0.740338688667
206,LogisticRegression_1,ResNet50,0.741207121146,0.747661617981,LogisticRegression,0.798076552785,0.741207121146,0.741207121146
304,RandomForestClassifier_0,InceptionV3,0.783326096396,0.801277308726,RandomForestClassifier,0.798173106419,0.783326096396,0.783326096396
570,LogisticRegression_1,VGG19,0.740338688667,0.761651224734,LogisticRegression,0.798399167053,0.740338688667,0.740338688667
102,LogisticRegression_1,VGG19,0.742943986105,0.771465016192,LogisticRegression,0.799109912243,0.742943986105,0.742943986105
858,LogisticRegression_1,VGG19,0.740338688667,0.772238369032,LogisticRegression,0.799624519577,0.740338688667,0.740338688667
750,LogisticRegression_1,VGG19,0.744680851064,0.776410098418,LogisticRegression,0.80020462165,0.744680851064,0.744680851064
318,LogisticRegression_1,VGG19,0.745115067304,0.771427667642,LogisticRegression,0.80080679311,0.745115067304,0.745115067304
422,LogisticRegression_1,ResNet50,0.730785931394,0.774803636407,LogisticRegression,0.800993526376,0.730785931394,0.730785931394
305,RandomForestClassifier_1,InceptionV3,0.789405123752,0.794182262153,RandomForestClassifier,0.801492170058,0.789405123752,0.789405123752
170,LogisticRegression_1,ResNet50,0.734693877551,0.760325881155,LogisticRegression,0.801566093602,0.734693877551,0.734693877551
269,RandomForestClassifier_1,InceptionV3,0.784194528875,0.762880778914,RandomForestClassifier,0.801610832674,0.784194528875,0.784194528875
124,RandomForestClassifier_0,InceptionV3,0.783326096396,0.794088239219,RandomForestClassifier,0.803103354931,0.783326096396,0.783326096396
642,LogisticRegression_1,VGG19,0.744246634824,0.762819799425,LogisticRegression,0.804326254126,0.744246634824,0.744246634824
638,LogisticRegression_1,ResNet50,0.729917498914,0.745318953565,LogisticRegression,0.804411518592,0.729917498914,0.729917498914
629,RandomForestClassifier_1,InceptionV3,0.786365610074,0.794913592697,RandomForestClassifier,0.804531924235,0.786365610074,0.786365610074
484,RandomForestClassifier_0,InceptionV3,0.79201042119,0.794427509422,RandomForestClassifier,0.804785310887,0.79201042119,0.79201042119
327,LogisticRegression_1,VGG16,0.750759878419,0.764794529367,LogisticRegression,0.804981858917,0.750759878419,0.750759878419
449,RandomForestClassifier_1,InceptionV3,0.786365610074,0.7877806218,RandomForestClassifier,0.805131768005,0.786365610074,0.786365610074
